name,x,y,county,ordinal_cat,COVID-19 danger
Hydrogen,-117.4120521,33.9239287,Riverside,2,Mild Risk
CNG,-117.41188899999999,33.9240033,Riverside,2,Mild Risk
Chevron,-123.34981640000001,39.3986904,Lake,1,Low Risk
Don Pedro Market,-120.33030459999999,37.684775099999996,Merced,2,Mild Risk
Unknown Name,-117.9985828,33.8737412,Los Angeles,3,Medium Risk
Arco,-117.2132854,32.7544749,San Diego,3,Medium Risk
Chevron,-116.17207930000001,33.7173091,Riverside,2,Mild Risk
Unknown Name,-116.17063610000001,33.716378999999996,Riverside,2,Mild Risk
76,-122.501673,37.7566948,San Francisco,2,Mild Risk
Unknown Name,-117.01852109999999,32.6977267,San Diego,3,Medium Risk
Chevron,-123.7952663,40.0995111,Mendocino,2,Mild Risk
Unknown Name,-117.06488449999999,32.6015451,San Diego,3,Medium Risk
US Super Gas,-117.0390094,32.6050258,San Diego,3,Medium Risk
Arco,-117.051576,32.6042658,San Diego,3,Medium Risk
Unknown Name,-118.05975500000001,33.90211370000001,Los Angeles,3,Medium Risk
Stage Coach Liquor,-120.6772942,35.4939531,San Luis Obispo,2,Mild Risk
Chevron,-122.56852090000001,38.1109286,Marin,1,Low Risk
76,-121.4607973,37.753748,Contra Costa,2,Mild Risk
Chevron,-122.3033095,40.53516810000001,Shasta,2,Mild Risk
Unknown Name,-120.12069709999999,40.044939,Nevada,0,
Unknown Name,-120.0822535,39.382801,Nevada,0,
Cloverdale Gas & Go Food Mart,-123.017499,38.793495799999995,Sonoma,2,Mild Risk
Fast & Easy Gas Mart,-123.0164979,38.799988899999995,Sonoma,2,Mild Risk
Quik Stop,-123.0225865,38.81244829999999,Sonoma,2,Mild Risk
Sinclair,-123.0116517,38.7837594,Sonoma,2,Mild Risk
Unknown Name,-120.1472038,39.166236700000006,Nevada,0,
Unknown Name,-120.1468518,39.1665718,Nevada,0,
Dawson Oil Co.,-121.21880039999999,38.8037086,Sacramento,3,Medium Risk
Shell,-117.07707169999999,33.7386571,Riverside,2,Mild Risk
Bridgeway,-122.86611059999998,38.4461802,Sonoma,2,Mild Risk
Unknown Name,-120.188492,34.6117529,Santa Barbara,2,Mild Risk
Unknown Name,-117.0776939,33.738470899999996,Riverside,2,Mild Risk
Unknown Name,-117.0323425,33.7433443,Riverside,2,Mild Risk
CFO,-117.04593359999998,32.628419300000004,San Diego,3,Medium Risk
Unknown Name,-120.13179129999999,37.0192515,Madera,3,Medium Risk
Unknown Name,-117.0071767,33.773415299999996,Riverside,2,Mild Risk
Oakland Airport CNG Station,-122.21527520000001,37.73508870000001,Alameda,3,Medium Risk
Chevron,-122.1938842,37.7298726,Alameda,3,Medium Risk
Unknown Name,-118.2113209,34.209284600000004,Los Angeles,3,Medium Risk
Arco,-118.3550732,34.09059179999999,Los Angeles,3,Medium Risk
76,-118.3635181,34.090634,Los Angeles,3,Medium Risk
Shell,-118.36520520000002,34.0905662,Los Angeles,3,Medium Risk
United Oil,-118.25398870000001,34.0755597,Los Angeles,3,Medium Risk
Mobil,-118.43677849999999,34.0500812,Los Angeles,3,Medium Risk
76,-118.44897730000001,34.0465631,Los Angeles,3,Medium Risk
Shell,-118.45350729999998,34.0446407,Los Angeles,3,Medium Risk
76,-118.4614268,34.041170799999996,Los Angeles,3,Medium Risk
Mobil,-118.4917966,34.0194744,Los Angeles,3,Medium Risk
Valero,-117.29342690000001,34.535511,San Bernardino,1,Low Risk
Chevron,-117.31684779999999,34.5199866,San Bernardino,1,Low Risk
Shell,-117.3158398,34.518396700000004,San Bernardino,1,Low Risk
Oakland Marinas Fuel Dock,-122.2751429,37.792742600000004,Alameda,3,Medium Risk
Unknown Name,-120.80515619999998,38.39559970000001,Amador,1,Low Risk
Unknown Name,-123.54323909999998,39.1524484,Lake,1,Low Risk
Chevron,-118.04397549999999,33.8027646,Orange,3,Medium Risk
Circle A - Gas & Food Mart,-121.6964507,37.9613045,Contra Costa,2,Mild Risk
Chevron,-121.6957409,37.9592094,Contra Costa,2,Mild Risk
Mobil,-121.69577360000001,37.9585687,Contra Costa,2,Mild Risk
Unknown Name,-119.7079004,37.2140723,Fresno,1,Low Risk
Unknown Name,-119.8120622,37.489033,Fresno,1,Low Risk
Chevron,-116.27716370000002,33.7070109,Riverside,2,Mild Risk
76,-122.38512240000001,37.596764799999995,San Mateo,1,Low Risk
76,-122.2558685,38.123457,Napa,0,
Power Market Gas Station,-121.6897989,37.9251948,Contra Costa,2,Mild Risk
Chevron,-121.69543829999999,37.9319636,Contra Costa,2,Mild Risk
Brentwood Petroleum,-121.69595220000001,37.94114879999999,Contra Costa,2,Mild Risk
Chevron,-121.7356575,37.9258364,Contra Costa,2,Mild Risk
Arco,-121.73798899999998,37.92490460000001,Contra Costa,2,Mild Risk
7-Eleven,-121.8360778,38.0056406,Contra Costa,2,Mild Risk
Shell,-121.8342172,38.0061597,Contra Costa,2,Mild Risk
Unknown Name,-118.43088829999999,34.201463700000005,Los Angeles,3,Medium Risk
United,-118.44837460000001,34.201517100000004,Los Angeles,3,Medium Risk
Valero,-122.37189129999999,40.6252505,Shasta,2,Mild Risk
Chevron,-120.3625131,36.1370753,Fresno,3,Medium Risk
Speedway,-122.2755203,38.2923496,Napa,0,
Valero,-121.6024834,37.9041906,Contra Costa,2,Mild Risk
Gateway Chevron,-117.1371328,33.4796735,Riverside,3,Medium Risk
Terpel E.D.S Zona Minera,-72.9450253,7.3473618,Imperial,0,
Sinclair,-122.1481822,39.1555055,Lake,1,Low Risk
Shell,-122.1399457,39.158211,Lake,1,Low Risk
Chevron,-122.2010335,39.8723688,Butte,3,Medium Risk
Shell,-122.2898105,40.437983700000004,Shasta,2,Mild Risk
Costco Gasoline,-116.9875722,32.841890299999996,San Diego,3,Medium Risk
Moe’s Stop,-121.8634885,37.3559314,Santa Clara,3,Medium Risk
Sinclair Dino Mart,-118.2866155,34.0884785,Los Angeles,3,Medium Risk
7-Eleven,-117.121998,32.8079523,San Diego,3,Medium Risk
Circle K,-122.23801840000002,37.4886315,San Mateo,1,Low Risk
Chevron,-122.26013300000001,37.8563996,Alameda,3,Medium Risk
Rotten Robbies,-121.7462537,37.6801065,Alameda,3,Medium Risk
Costco Gasoline,-121.8088753,39.7210826,Butte,3,Medium Risk
Arco,-122.14025009999999,39.158812899999994,Lake,1,Low Risk
Arco,-122.2959382,38.30800770000001,Napa,0,
Unknown Name,-122.61268170000001,38.9098445,Lake,1,Low Risk
Chevron,-118.28386210000001,34.040125,Los Angeles,3,Medium Risk
Speedway,-122.19351370000001,39.9278185,Butte,3,Medium Risk
Shell,-118.2913398,34.059549,Los Angeles,3,Medium Risk
Propel,-121.90463899999999,37.3555532,Santa Clara,3,Medium Risk
Unknown Name,-117.39306450000001,34.134114000000004,San Bernardino,3,Medium Risk
Mobil,-117.59285190000001,34.069821399999995,San Bernardino,3,Medium Risk
Arco,-117.47093100000001,33.897900799999995,Riverside,3,Medium Risk
Arco,-121.38343559999998,38.6513418,Sacramento,3,Medium Risk
Chevron,-119.6733416,36.32839439999999,Kings,3,Medium Risk
Chevron,-117.6191882,33.5217791,Orange,3,Medium Risk
Chevron,-119.160908,35.50009620000001,Kern,3,Medium Risk
Chevron,-121.48274709999998,38.5245643,Sacramento,3,Medium Risk
76,-121.49787679999999,38.52443020000001,Sacramento,3,Medium Risk
Chevron,-117.7189346,34.080335999999996,Los Angeles,3,Medium Risk
Arco,-121.53090279999999,38.613656,Yolo,2,Mild Risk
Speedway Gas,-117.37972749999999,33.9771312,San Bernardino,3,Medium Risk
Arco,-121.38272849999998,38.5744205,Sacramento,3,Medium Risk
Shell,-121.3826376,38.5738817,Sacramento,3,Medium Risk
76,-121.31303740000001,38.7079393,Sacramento,3,Medium Risk
Quick Stop,-121.327127,38.704871999999995,Sacramento,3,Medium Risk
Chevron,-121.32767520000002,38.705833,Sacramento,3,Medium Risk
Arco,-121.33583999999999,38.5436472,Sacramento,3,Medium Risk
Chevron,-118.38510079999999,33.8192368,Los Angeles,3,Medium Risk
76,-121.5157491,38.5167363,Sacramento,3,Medium Risk
Costco Gasoline,-119.60768840000001,36.3247995,Fresno,3,Medium Risk
Unknown Name,-117.1390567,32.75569160000001,San Diego,3,Medium Risk
Sunset Gas and Market,-117.2544348,32.7365653,San Diego,3,Medium Risk
Mettler Station,-118.9703392,35.0626727,Kern,3,Medium Risk
Arco,-118.43365320000001,34.257254499999995,Los Angeles,3,Medium Risk
Arco,-119.6827187,34.424178600000005,Santa Barbara,2,Mild Risk
Chevron,-119.0383249,36.080132299999995,Tulare,2,Mild Risk
Valero,-119.03779650000001,36.0798006,Tulare,2,Mild Risk
Arco,-117.11718300000001,32.8103566,San Diego,3,Medium Risk
Arco,-121.5752246,39.12597150000001,Yuba,3,Medium Risk
C Stop,-121.56853079999999,39.1230298,Yuba,3,Medium Risk
Shell,-121.5555287,39.1098222,Yuba,3,Medium Risk
7-Eleven,-121.55557409999999,39.1094842,Yuba,3,Medium Risk
Lally Gas & Food,-121.5518041,39.09768629999999,Yuba,3,Medium Risk
Oliverhurst Mini Mart,-121.55141529999999,39.095405799999995,Yuba,3,Medium Risk
Mobil,-118.28924479999999,37.1689398,Fresno,1,Low Risk
76,-118.2632772,34.077727100000004,Los Angeles,3,Medium Risk
Mobil,-117.37583190000001,34.4262683,San Bernardino,1,Low Risk
7 Eleven,-117.3522155,34.0025367,San Bernardino,3,Medium Risk
Valero,-117.3922232,33.9607302,San Bernardino,3,Medium Risk
76,-117.34177209999999,33.983203100000004,San Bernardino,3,Medium Risk
76,-117.43432,33.9457291,Riverside,2,Mild Risk
Chevron,-117.37405530000001,33.973890999999995,San Bernardino,3,Medium Risk
Kimi,-117.36258740000001,33.9760097,San Bernardino,3,Medium Risk
ARCO,-117.34184270000002,33.983302200000004,San Bernardino,3,Medium Risk
76,-117.36501229999999,33.9952042,San Bernardino,3,Medium Risk
Kwik Serv,-117.36446780000001,34.0006622,San Bernardino,3,Medium Risk
76,-117.49416969999999,33.8982132,Riverside,3,Medium Risk
ARCO,-117.51482549999999,33.8820032,Riverside,3,Medium Risk
Circle K,-117.513695,33.881775,Riverside,3,Medium Risk
76,-117.32516090000001,33.9156376,Riverside,2,Mild Risk
Circle K,-117.33161240000001,33.886990999999995,Riverside,2,Mild Risk
76,-117.35029899999999,33.8846886,Riverside,2,Mild Risk
Valero,-117.34967009999998,33.8851851,Riverside,2,Mild Risk
Arco,-117.32116699999999,33.9158524,Riverside,2,Mild Risk
Shell,-117.5591483,34.121011100000004,San Bernardino,3,Medium Risk
76,-118.37015259999998,33.85803610000001,Los Angeles,3,Medium Risk
Shell,-116.9730318,32.742982,San Diego,3,Medium Risk
Unknown Name,-116.9281903,32.7693187,San Diego,3,Medium Risk
76,-117.0984004,32.8213157,San Diego,3,Medium Risk
76,-121.9133827,37.427043499999996,Santa Clara,3,Medium Risk
MD,-122.9847487,38.5115668,Sonoma,2,Mild Risk
Chevron,-122.6870049,38.4382288,Sonoma,2,Mild Risk
Chevron,-122.55605390000001,38.094258399999994,Marin,1,Low Risk
Shell,-121.8841649,37.4358902,Santa Clara,3,Medium Risk
Shell,-121.9976058,38.3479594,Solano,3,Medium Risk
Chevron,-121.5225889,38.655483200000006,Sacramento,3,Medium Risk
Arco AM/PM,-121.27159979999999,38.64507920000001,Sacramento,3,Medium Risk
Unknown Name,-121.2722591,38.7032388,Sacramento,3,Medium Risk
Unknown Name,-121.2714815,38.70349210000001,Sacramento,3,Medium Risk
Unknown Name,-121.2257575,38.7442424,Sacramento,3,Medium Risk
Unknown Name,-121.22672539999999,38.743516799999995,Sacramento,3,Medium Risk
Unknown Name,-119.78963940000001,36.7861985,Fresno,1,Low Risk
Unknown Name,-121.30981709999999,38.636363,Sacramento,3,Medium Risk
Card-Lock Fuel Station,-120.8245068,38.6929581,El Dorado,2,Mild Risk
Unknown Name,-120.9153361,38.6783403,El Dorado,2,Mild Risk
Unknown Name,-120.82234440000002,38.699963399999994,El Dorado,2,Mild Risk
test,-120.62030390000001,35.2980033,San Luis Obispo,2,Mild Risk
Chevron,-114.595275,34.8271162,Imperial,0,
Chevron,-118.33454350000001,34.0328905,Los Angeles,3,Medium Risk
Mobil,-118.33467350000001,34.0323804,Los Angeles,3,Medium Risk
Shell,-118.74193170000001,37.5670936,Mono,1,Low Risk
Unknown Name,-118.452629,33.9882046,Los Angeles,3,Medium Risk
Unknown Name,-118.2710798,34.0461635,Los Angeles,3,Medium Risk
Unknown Name,-118.34353300000001,33.91614439999999,Los Angeles,3,Medium Risk
Unknown Name,-118.36091640000001,33.916640799999996,Los Angeles,3,Medium Risk
Unknown Name,-118.3616459,33.9161556,Los Angeles,3,Medium Risk
Unknown Name,-118.42181459999999,33.963219200000005,Los Angeles,3,Medium Risk
Unknown Name,-118.3443645,34.0946589,Los Angeles,3,Medium Risk
True Zero,-120.2236338,39.324777600000004,Nevada,0,
True Zero,-121.96869550000001,37.5220591,Alameda,3,Medium Risk
True Zero,-122.40612549999999,37.6481165,San Mateo,1,Low Risk
Unknown Name,-122.1333584,37.418715,Santa Clara,3,Medium Risk
Unknown Name,-117.00014850000001,32.6448702,San Diego,3,Medium Risk
Unknown Name,-118.00209050000001,33.858627,Orange,3,Medium Risk
Unknown Name,-119.02169199999999,35.35364379999999,Kern,3,Medium Risk
Unknown Name,-117.17335759999999,32.729421,San Diego,3,Medium Risk
Unknown Name,-117.18133190000002,32.7428193,San Diego,3,Medium Risk
Unknown Name,-117.1819034,32.7431328,San Diego,3,Medium Risk
Shell,-118.09458810000001,34.58006339999999,Los Angeles,2,Mild Risk
Arco,-118.08560130000001,34.5804179,Los Angeles,2,Mild Risk
Unknown Name,-119.66346010000001,37.335600799999995,Fresno,1,Low Risk
NEX Gas Station,-117.1922764,32.7430717,San Diego,3,Medium Risk
Ralph's Gas Station,-117.2258743,32.7288604,San Diego,3,Medium Risk
Unknown Name,-118.62500800000001,34.4960758,Los Angeles,3,Medium Risk
Unknown Name,-119.31410509999999,36.2981013,Tulare,2,Mild Risk
Unknown Name,-119.27619740000002,35.8943499,Tulare,2,Mild Risk
Unknown Name,-119.807594,36.74569,Fresno,1,Low Risk
NEX Gasoline,-117.2251165,32.72847410000001,San Diego,3,Medium Risk
Unknown Name,-118.87425359999999,34.2785591,Ventura,3,Medium Risk
Unknown Name,-121.86528759999999,36.5959766,Monterey,3,Medium Risk
Shell,-118.2920175,34.0620846,Los Angeles,3,Medium Risk
7-Eleven,-117.2610615,33.9393327,Riverside,2,Mild Risk
76,-117.1523098,32.8139656,San Diego,3,Medium Risk
Shell,-120.4952547,37.3002465,Merced,2,Mild Risk
Arco,-121.073539,37.7003086,Stanislaus,2,Mild Risk
Shell,-119.209629,36.3257221,Tulare,2,Mild Risk
Chevron,-120.9999365,37.2597288,Merced,3,Medium Risk
Valero,-118.1499472,34.1170708,Los Angeles,3,Medium Risk
Unknown Name,-121.4354616,37.76413529999999,San Joaquin,3,Medium Risk
Flyer's,-122.70848640000001,38.4134204,Sonoma,2,Mild Risk
Valero,-122.28195330000001,41.1952946,Shasta,2,Mild Risk
76,-122.74860120000001,38.4972334,Sonoma,2,Mild Risk
Shell,-122.78657450000001,38.5260977,Sonoma,2,Mild Risk
Speedway,-122.603995,38.2339422,Sonoma,2,Mild Risk
Chevron,-122.03331370000001,38.2928403,Solano,3,Medium Risk
Valero,-122.29950829999999,40.4524272,Shasta,2,Mild Risk
Unknown Name,-122.2999523,40.451473,Shasta,2,Mild Risk
Chevron,-122.538271,41.646493799999995,Shasta,2,Mild Risk
Love's,-122.19618100000001,39.9071813,Butte,3,Medium Risk
mobile,-116.05289750000001,34.1354112,San Bernardino,0,
Chevron,-117.09016640000002,32.9770732,San Diego,3,Medium Risk
Shell,-122.22905,40.17950070000001,Shasta,2,Mild Risk
Wave Gas,-122.0899652,37.6203875,Alameda,3,Medium Risk
Mobil,-118.71742250000001,34.280789899999995,Ventura,0,
Arco,-121.4565629,38.6437606,Sacramento,3,Medium Risk
Chevron,-118.3639131,34.072118700000004,Los Angeles,3,Medium Risk
Circle K,-121.59639070000001,36.6951522,Monterey,3,Medium Risk
Chevron,-122.78075990000002,38.5107388,Sonoma,2,Mild Risk
Arco,-121.66435729999999,36.7215711,Monterey,3,Medium Risk
76,-117.769935,33.689164500000004,Orange,3,Medium Risk
76 gas station,-122.31908909999999,37.5661361,San Mateo,1,Low Risk
Campus Gas Pump,-117.0683867,32.7774571,San Diego,3,Medium Risk
Carmel Highlands Chevron,-121.9362236,36.5053651,Monterey,3,Medium Risk
Unknown Name,-117.10548259999999,32.576307199999995,San Diego,3,Medium Risk
Unknown Name,-117.10535829999999,32.5767424,San Diego,3,Medium Risk
Safeway Gas Station,-122.2509253,37.7587524,Alameda,3,Medium Risk
76,-118.0139423,34.109553600000005,Los Angeles,3,Medium Risk
Pacific Pride,-121.5520236,38.5770679,Yolo,2,Mild Risk
Unknown Name,-117.19706770000002,32.9914256,San Diego,3,Medium Risk
Unknown Name,-122.0563866,38.2495444,Solano,3,Medium Risk
Chevron,-119.6547328,36.3596647,Kings,3,Medium Risk
Valero,-122.12631019999999,38.221613700000006,Napa,0,
Arco,-122.12710359999998,38.2217027,Napa,0,
7-Eleven,-122.12676840000002,38.22058,Napa,0,
Shell,-122.12785929999998,38.2212655,Napa,0,
Chevron,-122.129497,38.22113289999999,Napa,0,
Chevron,-122.2523307,38.1226977,Napa,0,
Chevron,-122.2173011,38.1062901,Contra Costa,2,Mild Risk
Chevron,-121.8398324,38.4582894,Yolo,3,Medium Risk
Shell,-121.82210570000001,38.46433620000001,Yolo,3,Medium Risk
76,-121.8235367,38.4697119,Yolo,3,Medium Risk
Chevron,-121.82289469999999,38.4688305,Yolo,3,Medium Risk
Unknown Name,-121.82268640000001,38.456417,Yolo,3,Medium Risk
Albany Hill Mini Market,-122.29984669999999,37.8921585,Alameda,3,Medium Risk
Sierra Energy 15,-121.2041967,39.20640170000001,Nevada,0,
Unknown Name,-117.615328,33.4307765,Orange,3,Medium Risk
Valero,-120.62737320000001,36.6393705,Fresno,3,Medium Risk
Fuel Station,-119.1039283,36.20385260000001,Tulare,2,Mild Risk
Shell,-122.21960929999999,40.1834042,Shasta,2,Mild Risk
76,-121.8191259,37.3564862,Santa Clara,3,Medium Risk
Rotten Robbie,-121.822589,37.35946129999999,Santa Clara,3,Medium Risk
Sam's Club,-121.6463138,39.1410786,Yuba,3,Medium Risk
Chevron,-121.5238594,38.5746575,Yolo,2,Mild Risk
Chevron,-121.5017057,38.481456099999996,Sacramento,3,Medium Risk
Shell,-121.4307115,38.500557799999996,Sacramento,3,Medium Risk
Chevron,-121.29474979999999,38.2533665,Sacramento,3,Medium Risk
Arco,-121.31036359999999,38.2902124,Sacramento,3,Medium Risk
Unknown Name,-121.30118279999999,38.2530436,Sacramento,3,Medium Risk
Costco Gasoline,-121.2615416,38.0997653,San Joaquin,3,Medium Risk
Arco,-121.26900890000002,38.1016242,San Joaquin,3,Medium Risk
Shell,-121.30606709999998,38.1151735,San Joaquin,3,Medium Risk
Chevron,-121.3105028,38.1146348,San Joaquin,3,Medium Risk
Kwik Serv,-121.2784405,38.115189799999996,San Joaquin,3,Medium Risk
Unknown Name,-121.30736409999999,38.1297381,San Joaquin,3,Medium Risk
Unknown Name,-121.26015020000001,38.1278566,San Joaquin,3,Medium Risk
Arco,-117.1196586,34.0281213,San Bernardino,1,Low Risk
Shell,-121.79123759999999,37.256062799999995,Santa Clara,3,Medium Risk
Unknown Name,-121.4572635,38.684238799999996,Sacramento,3,Medium Risk
Arco,-121.3649382,38.7139849,Sacramento,3,Medium Risk
Chevron,-121.3640635,38.71371920000001,Sacramento,3,Medium Risk
Chevron,-121.78431119999999,38.67727410000001,Yolo,2,Mild Risk
76,-121.7842458,38.678511900000004,Yolo,2,Mild Risk
Fastrip,-117.97470109999999,35.1262518,Kern,0,
Unknown Name,-117.9861227,35.12559,Kern,0,
Love's,-122.1439997,39.167488399999996,Lake,1,Low Risk
Valero,-122.71007069999999,38.34794960000001,Sonoma,2,Mild Risk
76,-122.58062679999999,38.57547720000001,Napa,0,
76,-119.51771640000001,34.398132000000004,Ventura,3,Medium Risk
Renner,-123.79028419999999,40.0088706,Mendocino,2,Mild Risk
Arco,-119.51223799999998,34.3962499,Ventura,3,Medium Risk
Renner,-123.79510459999999,40.1103711,Mendocino,2,Mild Risk
Cecilville Station,-123.1399855,41.141041200000004,Shasta,2,Mild Risk
Unknown Name,-122.07798600000001,37.884539000000004,Contra Costa,2,Mild Risk
Shell,-118.8519845,34.79403320000001,Kern,3,Medium Risk
Shell,-121.1021925,35.56858120000001,San Luis Obispo,2,Mild Risk
FuelGood,-120.99275279999999,40.3153217,Plumas,1,Low Risk
76,-121.74762350000002,36.7582749,Monterey,3,Medium Risk
Santa Rosa Pit Stop,-116.54506140000001,33.560841499999995,Riverside,2,Mild Risk
Arco,-119.0500861,35.3392836,Kern,3,Medium Risk
Unknown Name,-118.1288894,34.6464592,Los Angeles,2,Mild Risk
Unknown Name,-118.1289044,34.645581799999995,Los Angeles,2,Mild Risk
Unknown Name,-124.0715345,41.79311,Del Norte,1,Low Risk
Unknown Name,-122.06147220000001,37.8928439,Contra Costa,2,Mild Risk
Mobil,-122.0613193,37.8923274,Contra Costa,2,Mild Risk
Unknown Name,-122.0607024,37.892448,Contra Costa,2,Mild Risk
Fastrip,-117.8978117,34.5061971,Los Angeles,2,Mild Risk
Mobil,-117.98063619999999,34.5207263,Los Angeles,2,Mild Risk
Kwik Serv,-117.98585590000002,34.5208776,Los Angeles,2,Mild Risk
Ed Staub & Sons Petroleum & Fuel Commander Cardlock,-121.40778449999999,41.0452971,Plumas,1,Low Risk
U.S. Gasoline,-119.98875579999999,38.923420899999996,El Dorado,1,Low Risk
American Gasoline,-119.9796332,38.930231,El Dorado,1,Low Risk
Chevron,-119.9942511,38.91975479999999,El Dorado,1,Low Risk
7-Eleven,-117.1739135,33.5556909,Riverside,3,Medium Risk
Shell,-117.73247859999998,34.002804299999994,San Bernardino,3,Medium Risk
Rotten Robbie,-121.6564489,36.665694200000004,Monterey,3,Medium Risk
Chevron,-117.7284206,34.002636200000005,Los Angeles,3,Medium Risk
Shell,-117.94579540000001,33.9176777,Los Angeles,3,Medium Risk
Pilot,-117.08772409999999,34.8546546,San Bernardino,1,Low Risk
Unknown Name,-117.85039740000002,33.8233371,Orange,3,Medium Risk
Shell,-117.0348082,32.594423600000006,San Diego,3,Medium Risk
Mobil,-117.7382061,33.861639700000005,Orange,3,Medium Risk
